date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:22:57	56006/56006	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dac6-502f81d2a2700%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/fontawesome-webfont.eot?v=4.2.0	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/fontawesome-webfont78ce.eot	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/css/font-awesome.css)
10:23:04	56006/56006	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dac6-502f81d2a2700%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/fontawesome-webfont.eot?	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/fontawesome-webfontd41d.eot	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/css/font-awesome.css)
10:23:08	65452/65452	---M--	200	added ('OK')	application/font-woff	etag:%22ffac-502f81d2a2700%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/fontawesome-webfont.woff?v=4.2.0	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/fontawesome-webfont78ce.woff	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/css/font-awesome.css)
10:23:11	287007/287007	---M--	200	added ('OK')	image/svg+xml	etag:%224611f-502f81d2a2700%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/fontawesome-webfont.svg?v=4.2.0	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/fontawesome-webfont78ce.svg	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/css/font-awesome.css)
10:23:12	27308/27308	---M-Z	200	added ('OK')	text/html	etag:%226aac-57cf626d75ac0-gzip%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/index.html	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/index-2.html	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/introduction_Arduino_IDE/intro_Arduino_IDE.html)
10:23:23	112160/112160	---M--	200	added ('OK')	application/font-sfnt	etag:%221b620-502f81d2a2700%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/fontawesome-webfont.ttf?v=4.2.0	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/fonts/fontawesome-webfont78ce.ttf	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/css/font-awesome.css)
10:23:24	73111/73111	---M--	200	added ('OK')	image/jpeg	etag:%2211d97-57ab6333fa980%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/introduction_Arduino_IDE/img/arduino-ide.jpg	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/introduction_Arduino_IDE/img/arduino-ide.jpg	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/introduction_Arduino_IDE/intro_Arduino_IDE.html)
10:23:26	8551/8551	---M--	200	added ('OK')	text/x-c++src	etag:%222167-546ffcdce2fc0%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/src/sketch/libraries/DHT-sensor-library/DHT.cpp	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/src/sketch/libraries/DHT-sensor-library/DHT.cpp	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/introduction_Arduino_IDE/intro_Arduino_IDE.html)
10:23:39	96879/96879	---M--	200	added ('OK')	image/jpeg	etag:%2217a6f-57b6b9f8ba700%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/introduction_Arduino_IDE/img/pins.jpg	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/introduction_Arduino_IDE/img/pins.jpg	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/introduction_Arduino_IDE/intro_Arduino_IDE.html)
10:23:39	1408/1408	---M--	404	error ('Not%20Found')	text/html	etag:%22580-46c0da7c62d00;57cf65b5a5900%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/introduction_Arduino_IDE/https%20://cdn.sparkfun.com/assets/learn_tutorials/5/9/7/CH341SER_LINUX.ZIP	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/introduction_Arduino_IDE/https%20_/cdn.sparkfun.com/assets/learn_tutorials/5/9/7/CH341SER_LINUX.39.delayed	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/introduction_Arduino_IDE/intro_Arduino_IDE.html)
